State,District,Season,Crop,Year,Area,Production,Yield
Telangana,Mulugu,Rabi,Gram,2019,4.0,6.0,1.5
Telangana,Mulugu,Rabi,Gram,2020,4.0,7.0,1.75
Telangana,Mulugu,Rabi,Gram,2021,14.0,20.0,1.43
Telangana,Nagarkurnool,Kharif,Gram,2021,2.0,3.0,1.5
Telangana,Nagarkurnool,Rabi,Gram,2018,229.0,359.0,1.57
Telangana,Nagarkurnool,Rabi,Gram,2019,188.0,287.0,1.53
Telangana,Nagarkurnool,Rabi,Gram,2020,94.0,159.0,1.69
Telangana,Nagarkurnool,Rabi,Gram,2021,126.0,158.0,1.25
Telangana,Nagarkurnool,Rabi,Gram,2022,41.0,49.0,1.2
Telangana,Nalgonda,Kharif,Gram,2022,1.0,2.0,2.0
Telangana,Nalgonda,Rabi,Gram,2018,125.0,196.0,1.57
Telangana,Nalgonda,Rabi,Gram,2019,114.0,174.0,1.53
Telangana,Nalgonda,Rabi,Gram,2020,54.0,90.0,1.67
Telangana,Nalgonda,Rabi,Gram,2021,84.0,96.0,1.14
Telangana,Nalgonda,Rabi,Gram,2022,19.0,30.0,1.58
Telangana,Narayanapet,Kharif,Gram,2022,1.0,1.0,1.0
Telangana,Narayanapet,Rabi,Gram,2018,453.0,711.0,1.57
Telangana,Narayanapet,Rabi,Gram,2019,94.0,144.0,1.53
Telangana,Narayanapet,Rabi,Gram,2020,109.0,183.0,1.68
Telangana,Narayanapet,Rabi,Gram,2021,154.0,242.0,1.57
Telangana,Narayanapet,Rabi,Gram,2022,140.0,166.0,1.19
Telangana,Nirmal,Kharif,Gram,2022,1.0,2.0,2.0
Telangana,Nirmal,Rabi,Gram,2018,12936.0,23828.0,1.84
Telangana,Nirmal,Rabi,Gram,2019,24485.0,39751.0,1.62
Telangana,Nirmal,Rabi,Gram,2020,22501.0,39315.0,1.75
Telangana,Nirmal,Rabi,Gram,2021,27428.0,42980.0,1.57
Telangana,Nirmal,Rabi,Gram,2022,27370.0,44312.0,1.62
Telangana,Nizamabad,Rabi,Gram,2018,11181.0,20394.0,1.82
Telangana,Nizamabad,Rabi,Gram,2019,12170.0,17952.0,1.48
Telangana,Nizamabad,Rabi,Gram,2020,10630.0,18938.0,1.78
Telangana,Nizamabad,Rabi,Gram,2021,9644.0,13743.0,1.43
Telangana,Nizamabad,Rabi,Gram,2022,8627.0,14709.0,1.7
Telangana,Peddapalli,Rabi,Gram,2018,205.0,322.0,1.57
Telangana,Peddapalli,Rabi,Gram,2019,60.0,92.0,1.53
Telangana,Peddapalli,Rabi,Gram,2020,28.0,47.0,1.68
Telangana,Peddapalli,Rabi,Gram,2021,80.0,113.0,1.41
Telangana,Peddapalli,Rabi,Gram,2022,11.0,17.0,1.55
Telangana,Rajanna,Rabi,Gram,2018,330.0,518.0,1.57
Telangana,Rajanna,Rabi,Gram,2019,303.0,464.0,1.53
Telangana,Rajanna,Rabi,Gram,2020,242.0,407.0,1.68
Telangana,Rajanna,Rabi,Gram,2021,366.0,447.0,1.22
Telangana,Rajanna,Rabi,Gram,2022,152.0,170.0,1.12
Telangana,Rangareddi,Kharif,Gram,2020,5.0,9.0,1.8
Telangana,Rangareddi,Kharif,Gram,2021,6.0,7.0,1.17
Telangana,Rangareddi,Kharif,Gram,2022,1.0,1.0,1.0
Telangana,Rangareddi,Rabi,Gram,2018,2233.0,2541.0,1.14
Telangana,Rangareddi,Rabi,Gram,2019,2788.0,4002.0,1.44
Telangana,Rangareddi,Rabi,Gram,2020,3422.0,4779.0,1.4
Telangana,Rangareddi,Rabi,Gram,2021,2906.0,3356.0,1.15
Telangana,Rangareddi,Rabi,Gram,2022,1795.0,2648.0,1.48
Telangana,Sangareddy,Rabi,Gram,2018,7156.0,9074.0,1.27
Telangana,Sangareddy,Rabi,Gram,2019,9477.0,12763.0,1.35
Telangana,Sangareddy,Rabi,Gram,2020,12120.0,14946.0,1.23
Telangana,Sangareddy,Rabi,Gram,2021,17085.0,21151.0,1.24
Telangana,Sangareddy,Rabi,Gram,2022,9719.0,12304.0,1.27
Telangana,Siddipet,Kharif,Gram,2021,29.0,31.0,1.07
Telangana,Siddipet,Kharif,Gram,2022,1.0,1.0,1.0
Telangana,Siddipet,Rabi,Gram,2018,2009.0,4534.0,2.26
Telangana,Siddipet,Rabi,Gram,2019,2235.0,3120.0,1.4
Telangana,Siddipet,Rabi,Gram,2020,2807.0,3337.0,1.19
Telangana,Siddipet,Rabi,Gram,2021,2448.0,2619.0,1.07
Telangana,Siddipet,Rabi,Gram,2022,1278.0,1668.0,1.31
Telangana,Suryapet,Kharif,Gram,2020,3.0,0.0,0.0
Telangana,Suryapet,Rabi,Gram,2018,45.0,71.0,1.58
Telangana,Suryapet,Rabi,Gram,2019,47.0,72.0,1.53
Telangana,Suryapet,Rabi,Gram,2020,124.0,206.0,1.66
Telangana,Suryapet,Rabi,Gram,2021,66.0,93.0,1.41
Telangana,Suryapet,Rabi,Gram,2022,13.0,20.0,1.54
Telangana,Vikarabad,Kharif,Gram,2022,23.0,37.0,1.61
Telangana,Vikarabad,Rabi,Gram,2018,2587.0,4168.0,1.61
Telangana,Vikarabad,Rabi,Gram,2019,3501.0,5874.0,1.68
Telangana,Vikarabad,Rabi,Gram,2020,8413.0,11872.0,1.41
Telangana,Vikarabad,Rabi,Gram,2021,7260.0,8574.0,1.18
Telangana,Vikarabad,Rabi,Gram,2022,7445.0,11905.0,1.6
Telangana,Wanaparthy,Rabi,Gram,2018,4926.0,10542.0,2.14
Telangana,Wanaparthy,Rabi,Gram,2019,1639.0,2948.0,1.8
Telangana,Wanaparthy,Rabi,Gram,2020,403.0,954.0,2.37
Telangana,Wanaparthy,Rabi,Gram,2021,676.0,1409.0,2.08
Telangana,Wanaparthy,Rabi,Gram,2022,1675.0,3293.0,1.97
Telangana,Warangal,Kharif,Gram,2021,1.0,1.0,1.0
Telangana,Warangal,Rabi,Gram,2018,888.0,1393.0,1.57
Telangana,Warangal,Rabi,Gram,2019,423.0,647.0,1.53
Telangana,Warangal,Rabi,Gram,2020,379.0,633.0,1.67
Telangana,Warangal,Rabi,Gram,2021,194.0,114.0,0.59
Telangana,Warangal,Rabi,Gram,2022,27.0,29.0,1.07
Telangana,Warangal urban,Kharif,Gram,2021,1.0,0.0,0.0
Telangana,Warangal urban,Kharif,Gram,2022,1.0,2.0,2.0
Telangana,Warangal urban,Rabi,Gram,2018,313.0,491.0,1.57
Telangana,Warangal urban,Rabi,Gram,2019,229.0,350.0,1.53
Telangana,Warangal urban,Rabi,Gram,2020,135.0,227.0,1.68
Telangana,Warangal urban,Rabi,Gram,2021,166.0,82.0,0.49
Telangana,Warangal urban,Rabi,Gram,2022,22.0,44.0,2.0
Telangana,Yadadri,Rabi,Gram,2018,96.0,151.0,1.57
Telangana,Yadadri,Rabi,Gram,2019,63.0,96.0,1.52
Telangana,Yadadri,Rabi,Gram,2020,16.0,28.0,1.75
Telangana,Yadadri,Rabi,Gram,2021,112.0,158.0,1.41
Telangana,Yadadri,Rabi,Gram,2022,8.0,13.0,1.63
Telangana,Adilabad,Kharif,Groundnut,2018,8.0,20.0,2.5
Telangana,Adilabad,Kharif,Groundnut,2020,6.0,10.0,1.67
Telangana,Adilabad,Kharif,Groundnut,2021,1.0,2.0,2.0
Telangana,Adilabad,Kharif,Groundnut,2022,2.0,5.0,2.5
Telangana,Adilabad,Rabi,Groundnut,2018,606.0,1508.0,2.49
Telangana,Adilabad,Rabi,Groundnut,2019,404.0,948.0,2.35
Telangana,Adilabad,Rabi,Groundnut,2020,1042.0,2480.0,2.38
Telangana,Adilabad,Rabi,Groundnut,2021,516.0,1255.0,2.43
Telangana,Adilabad,Rabi,Groundnut,2022,357.0,825.0,2.31
Telangana,Bhadradri,Kharif,Groundnut,2018,334.0,836.0,2.5
Telangana,Bhadradri,Kharif,Groundnut,2019,329.0,902.0,2.74
Telangana,Bhadradri,Kharif,Groundnut,2020,315.0,498.0,1.58
Telangana,Bhadradri,Kharif,Groundnut,2021,1255.0,2928.0,2.33
Telangana,Bhadradri,Kharif,Groundnut,2022,551.0,1564.0,2.84
Telangana,Bhadradri,Rabi,Groundnut,2018,1194.0,2786.0,2.33
Telangana,Bhadradri,Rabi,Groundnut,2019,1007.0,2532.0,2.51
Telangana,Bhadradri,Rabi,Groundnut,2020,616.0,2928.0,4.75
Telangana,Bhadradri,Rabi,Groundnut,2021,954.0,4361.0,4.57
Telangana,Bhadradri,Rabi,Groundnut,2022,1113.0,4835.0,4.34
Telangana,Jagitial,Kharif,Groundnut,2021,5.0,11.0,2.2
Telangana,Jagitial,Rabi,Groundnut,2018,876.0,1250.0,1.43
Telangana,Jagitial,Rabi,Groundnut,2019,220.0,384.0,1.75
Telangana,Jagitial,Rabi,Groundnut,2020,250.0,429.0,1.72
Telangana,Jagitial,Rabi,Groundnut,2021,445.0,570.0,1.28
Telangana,Jagitial,Rabi,Groundnut,2022,160.0,299.0,1.87
Telangana,Jangoan,Kharif,Groundnut,2018,153.0,383.0,2.5
Telangana,Jangoan,Kharif,Groundnut,2019,156.0,427.0,2.74
Telangana,Jangoan,Kharif,Groundnut,2020,358.0,566.0,1.58
Telangana,Jangoan,Kharif,Groundnut,2021,151.0,266.0,1.76
Telangana,Jangoan,Kharif,Groundnut,2022,74.0,158.0,2.14
Telangana,Jangoan,Rabi,Groundnut,2018,1033.0,1494.0,1.45
Telangana,Jangoan,Rabi,Groundnut,2019,701.0,1034.0,1.48
Telangana,Jangoan,Rabi,Groundnut,2020,1257.0,1706.0,1.36
Telangana,Jangoan,Rabi,Groundnut,2021,1113.0,1467.0,1.32
Telangana,Jangoan,Rabi,Groundnut,2022,230.0,443.0,1.93
Telangana,Jayashankar,Kharif,Groundnut,2018,4.0,10.0,2.5
Telangana,Jayashankar,Kharif,Groundnut,2019,6.0,16.0,2.67
Telangana,Jayashankar,Kharif,Groundnut,2020,80.0,126.0,1.58
Telangana,Jayashankar,Kharif,Groundnut,2021,14.0,30.0,2.14
Telangana,Jayashankar,Kharif,Groundnut,2022,6.0,14.0,2.33
Telangana,Jayashankar,Rabi,Groundnut,2018,95.0,202.0,2.13
Telangana,Jayashankar,Rabi,Groundnut,2019,51.0,120.0,2.35
Telangana,Jayashankar,Rabi,Groundnut,2020,289.0,690.0,2.39
Telangana,Jayashankar,Rabi,Groundnut,2021,108.0,245.0,2.27
Telangana,Jayashankar,Rabi,Groundnut,2022,83.0,119.0,1.43
Telangana,Jogulamba,Kharif,Groundnut,2018,6006.0,13333.0,2.22
Telangana,Jogulamba,Kharif,Groundnut,2019,5983.0,14887.0,2.49
Telangana,Jogulamba,Kharif,Groundnut,2020,6765.0,9190.0,1.36
Telangana,Jogulamba,Kharif,Groundnut,2021,4380.0,9043.0,2.06
Telangana,Jogulamba,Kharif,Groundnut,2022,2269.0,4967.0,2.19
Telangana,Jogulamba,Rabi,Groundnut,2018,8718.0,23181.0,2.66
Telangana,Jogulamba,Rabi,Groundnut,2019,5008.0,13439.0,2.68
Telangana,Jogulamba,Rabi,Groundnut,2020,8939.0,20006.0,2.24
Telangana,Jogulamba,Rabi,Groundnut,2021,8635.0,18781.0,2.17
Telangana,Jogulamba,Rabi,Groundnut,2022,6572.0,13387.0,2.04
Telangana,Kamareddy,Kharif,Groundnut,2020,16.0,26.0,1.63
Telangana,Kamareddy,Kharif,Groundnut,2021,12.0,26.0,2.17
Telangana,Kamareddy,Rabi,Groundnut,2018,85.0,212.0,2.49
Telangana,Kamareddy,Rabi,Groundnut,2019,34.0,80.0,2.35
Telangana,Kamareddy,Rabi,Groundnut,2020,480.0,1144.0,2.38
Telangana,Kamareddy,Rabi,Groundnut,2021,1832.0,4151.0,2.27
Telangana,Kamareddy,Rabi,Groundnut,2022,430.0,504.0,1.17
Telangana,Karimnagar,Kharif,Groundnut,2018,23.0,58.0,2.52
Telangana,Karimnagar,Kharif,Groundnut,2019,5.0,13.0,2.6
Telangana,Karimnagar,Kharif,Groundnut,2020,94.0,148.0,1.57
Telangana,Karimnagar,Kharif,Groundnut,2021,120.0,258.0,2.15
Telangana,Karimnagar,Kharif,Groundnut,2022,24.0,58.0,2.42
Telangana,Karimnagar,Rabi,Groundnut,2018,1373.0,3711.0,2.7
Telangana,Karimnagar,Rabi,Groundnut,2019,1839.0,3072.0,1.67
Telangana,Karimnagar,Rabi,Groundnut,2020,582.0,932.0,1.6
Telangana,Karimnagar,Rabi,Groundnut,2021,1405.0,3282.0,2.34
Telangana,Karimnagar,Rabi,Groundnut,2022,230.0,436.0,1.9
Telangana,Khammam,Kharif,Groundnut,2018,83.0,208.0,2.51
Telangana,Khammam,Kharif,Groundnut,2019,50.0,137.0,2.74
Telangana,Khammam,Kharif,Groundnut,2020,63.0,100.0,1.59
Telangana,Khammam,Kharif,Groundnut,2021,79.0,170.0,2.15
Telangana,Khammam,Kharif,Groundnut,2022,54.0,130.0,2.41
Telangana,Khammam,Rabi,Groundnut,2018,1196.0,2663.0,2.23
Telangana,Khammam,Rabi,Groundnut,2019,585.0,860.0,1.47
Telangana,Khammam,Rabi,Groundnut,2020,1622.0,2677.0,1.65
Telangana,Khammam,Rabi,Groundnut,2021,760.0,1521.0,2.0
Telangana,Khammam,Rabi,Groundnut,2022,223.0,557.0,2.5
Telangana,Komaram bheem asifabad,Kharif,Groundnut,2018,24.0,60.0,2.5
Telangana,Komaram bheem asifabad,Kharif,Groundnut,2019,23.0,62.0,2.7
Telangana,Komaram bheem asifabad,Kharif,Groundnut,2020,2.0,3.0,1.5
Telangana,Komaram bheem asifabad,Kharif,Groundnut,2021,38.0,82.0,2.16
Telangana,Komaram bheem asifabad,Kharif,Groundnut,2022,6.0,14.0,2.33
Telangana,Komaram bheem asifabad,Rabi,Groundnut,2019,27.0,63.0,2.33
Telangana,Komaram bheem asifabad,Rabi,Groundnut,2020,76.0,178.0,2.34
Telangana,Komaram bheem asifabad,Rabi,Groundnut,2021,148.0,335.0,2.26
Telangana,Komaram bheem asifabad,Rabi,Groundnut,2022,119.0,292.0,2.45
Telangana,Mahabubabad,Kharif,Groundnut,2018,129.0,323.0,2.5
Telangana,Mahabubabad,Kharif,Groundnut,2019,168.0,461.0,2.74
Telangana,Mahabubabad,Kharif,Groundnut,2020,94.0,149.0,1.59
Telangana,Mahabubabad,Kharif,Groundnut,2021,101.0,175.0,1.73
Telangana,Mahabubabad,Kharif,Groundnut,2022,37.0,83.0,2.24
Telangana,Mahabubabad,Rabi,Groundnut,2018,5588.0,8952.0,1.6
Telangana,Mahabubabad,Rabi,Groundnut,2019,1758.0,3079.0,1.75
Telangana,Mahabubabad,Rabi,Groundnut,2020,2339.0,4759.0,2.03
Telangana,Mahabubabad,Rabi,Groundnut,2021,1031.0,1724.0,1.67
Telangana,Mahabubabad,Rabi,Groundnut,2022,280.0,556.0,1.99
Telangana,Mahbubnagar,Kharif,Groundnut,2019,21.0,58.0,2.76
Telangana,Mahbubnagar,Kharif,Groundnut,2020,42.0,69.0,1.64
Telangana,Mahbubnagar,Kharif,Groundnut,2021,81.0,174.0,2.15
Telangana,Mahbubnagar,Kharif,Groundnut,2022,18.0,43.0,2.39
Telangana,Mahbubnagar,Rabi,Groundnut,2018,2530.0,5655.0,2.24
Telangana,Mahbubnagar,Rabi,Groundnut,2019,3900.0,8192.0,2.1
Telangana,Mahbubnagar,Rabi,Groundnut,2020,3861.0,11039.0,2.86
Telangana,Mahbubnagar,Rabi,Groundnut,2021,8980.0,26240.0,2.92
Telangana,Mahbubnagar,Rabi,Groundnut,2022,4709.0,8895.0,1.89
Telangana,Mancherial,Kharif,Groundnut,2020,33.0,52.0,1.58
Telangana,Mancherial,Kharif,Groundnut,2021,1.0,2.0,2.0
Telangana,Mancherial,Rabi,Groundnut,2018,182.0,453.0,2.49
Telangana,Mancherial,Rabi,Groundnut,2019,83.0,195.0,2.35
Telangana,Mancherial,Rabi,Groundnut,2020,149.0,354.0,2.38
Telangana,Mancherial,Rabi,Groundnut,2021,259.0,886.0,3.42
Telangana,Mancherial,Rabi,Groundnut,2022,120.0,292.0,2.43
Telangana,Medak,Kharif,Groundnut,2018,16.0,40.0,2.5
Telangana,Medak,Kharif,Groundnut,2019,1.0,2.0,2.0
Telangana,Medak,Kharif,Groundnut,2020,30.0,49.0,1.63
Telangana,Medak,Kharif,Groundnut,2021,9.0,19.0,2.11
Telangana,Medak,Kharif,Groundnut,2022,7.0,17.0,2.43
Telangana,Medak,Rabi,Groundnut,2018,41.0,102.0,2.49
Telangana,Medak,Rabi,Groundnut,2019,36.0,83.0,2.31
Telangana,Medak,Rabi,Groundnut,2020,152.0,361.0,2.38
Telangana,Medak,Rabi,Groundnut,2021,1481.0,3356.0,2.27
Telangana,Medak,Rabi,Groundnut,2022,46.0,113.0,2.46
Telangana,Medchal,Kharif,Groundnut,2021,6.0,13.0,2.17
Telangana,Medchal,Rabi,Groundnut,2021,5.0,11.0,2.2
Telangana,Mulugu,Kharif,Groundnut,2018,2.0,5.0,2.5
Telangana,Mulugu,Kharif,Groundnut,2019,18.0,49.0,2.72
Telangana,Mulugu,Kharif,Groundnut,2020,11.0,18.0,1.64
Telangana,Mulugu,Kharif,Groundnut,2021,5.0,11.0,2.2
Telangana,Mulugu,Rabi,Groundnut,2018,364.0,772.0,2.12
Telangana,Mulugu,Rabi,Groundnut,2019,378.0,683.0,1.81
Telangana,Mulugu,Rabi,Groundnut,2020,417.0,989.0,2.37
Telangana,Mulugu,Rabi,Groundnut,2021,256.0,308.0,1.2
Telangana,Mulugu,Rabi,Groundnut,2022,517.0,1396.0,2.7
Telangana,Nagarkurnool,Kharif,Groundnut,2018,409.0,614.0,1.5
Telangana,Nagarkurnool,Kharif,Groundnut,2019,229.0,572.0,2.5
Telangana,Nagarkurnool,Kharif,Groundnut,2020,1094.0,1587.0,1.45
Telangana,Nagarkurnool,Kharif,Groundnut,2021,704.0,1601.0,2.27
Telangana,Nagarkurnool,Kharif,Groundnut,2022,154.0,339.0,2.2
Telangana,Nagarkurnool,Rabi,Groundnut,2018,45651.0,112484.0,2.46
Telangana,Nagarkurnool,Rabi,Groundnut,2019,49722.0,107137.0,2.15
Telangana,Nagarkurnool,Rabi,Groundnut,2020,54773.0,142253.0,2.6
Telangana,Nagarkurnool,Rabi,Groundnut,2021,60541.0,130345.0,2.15
Telangana,Nagarkurnool,Rabi,Groundnut,2022,47682.0,120922.0,2.54
Telangana,Nalgonda,Kharif,Groundnut,2018,268.0,671.0,2.5
Telangana,Nalgonda,Kharif,Groundnut,2019,436.0,1197.0,2.75
Telangana,Nalgonda,Kharif,Groundnut,2020,123.0,196.0,1.59
Telangana,Nalgonda,Kharif,Groundnut,2021,184.0,337.0,1.83
Telangana,Nalgonda,Kharif,Groundnut,2022,27.0,39.0,1.44
Telangana,Nalgonda,Rabi,Groundnut,2018,3529.0,5968.0,1.69
Telangana,Nalgonda,Rabi,Groundnut,2019,4592.0,7817.0,1.7
Telangana,Nalgonda,Rabi,Groundnut,2020,7475.0,11601.0,1.55
Telangana,Nalgonda,Rabi,Groundnut,2021,15035.0,35573.0,2.37
Telangana,Nalgonda,Rabi,Groundnut,2022,8414.0,19571.0,2.33
Telangana,Narayanapet,Kharif,Groundnut,2018,280.0,701.0,2.5
Telangana,Narayanapet,Kharif,Groundnut,2019,117.0,320.0,2.74
Telangana,Narayanapet,Kharif,Groundnut,2020,45.0,73.0,1.62
Telangana,Narayanapet,Kharif,Groundnut,2021,127.0,273.0,2.15
Telangana,Narayanapet,Kharif,Groundnut,2022,61.0,146.0,2.39
Telangana,Narayanapet,Rabi,Groundnut,2018,5354.0,11966.0,2.23
Telangana,Narayanapet,Rabi,Groundnut,2019,2360.0,4916.0,2.08
Telangana,Narayanapet,Rabi,Groundnut,2020,3376.0,6525.0,1.93
Telangana,Narayanapet,Rabi,Groundnut,2021,6556.0,13335.0,2.03
Telangana,Narayanapet,Rabi,Groundnut,2022,4083.0,9040.0,2.21
Telangana,Nirmal,Kharif,Groundnut,2020,1.0,1.0,1.0
Telangana,Nirmal,Kharif,Groundnut,2021,4.0,9.0,2.25
Telangana,Nirmal,Kharif,Groundnut,2022,1.0,2.0,2.0
Telangana,Nirmal,Rabi,Groundnut,2018,328.0,816.0,2.49
Telangana,Nirmal,Rabi,Groundnut,2019,146.0,341.0,2.34
Telangana,Nirmal,Rabi,Groundnut,2020,418.0,990.0,2.37
Telangana,Nirmal,Rabi,Groundnut,2021,541.0,1289.0,2.38
Telangana,Nirmal,Rabi,Groundnut,2022,50.0,164.0,3.28
Telangana,Nizamabad,Kharif,Groundnut,2018,52.0,130.0,2.5
Telangana,Nizamabad,Kharif,Groundnut,2019,80.0,219.0,2.74
Telangana,Nizamabad,Kharif,Groundnut,2020,75.0,118.0,1.57
Telangana,Nizamabad,Kharif,Groundnut,2021,167.0,359.0,2.15
Telangana,Nizamabad,Kharif,Groundnut,2022,97.0,232.0,2.39
Telangana,Nizamabad,Rabi,Groundnut,2018,81.0,202.0,2.49
Telangana,Nizamabad,Rabi,Groundnut,2019,16.0,37.0,2.31
Telangana,Nizamabad,Rabi,Groundnut,2020,17.0,43.0,2.53
Telangana,Nizamabad,Rabi,Groundnut,2021,743.0,1684.0,2.27
Telangana,Nizamabad,Rabi,Groundnut,2022,6.0,15.0,2.5
Telangana,Peddapalli,Kharif,Groundnut,2019,1.0,2.0,2.0
Telangana,Peddapalli,Kharif,Groundnut,2020,2.0,4.0,2.0
Telangana,Peddapalli,Kharif,Groundnut,2021,8.0,17.0,2.13
Telangana,Peddapalli,Kharif,Groundnut,2022,9.0,22.0,2.44
Telangana,Peddapalli,Rabi,Groundnut,2018,38.0,95.0,2.5
Telangana,Peddapalli,Rabi,Groundnut,2019,3.0,7.0,2.33
Telangana,Peddapalli,Rabi,Groundnut,2020,93.0,222.0,2.39
Telangana,Peddapalli,Rabi,Groundnut,2021,231.0,523.0,2.26
Telangana,Peddapalli,Rabi,Groundnut,2022,16.0,39.0,2.44
Telangana,Rajanna,Kharif,Groundnut,2020,3.0,5.0,1.67
Telangana,Rajanna,Kharif,Groundnut,2021,9.0,19.0,2.11
Telangana,Rajanna,Kharif,Groundnut,2022,3.0,7.0,2.33
Telangana,Rajanna,Rabi,Groundnut,2018,149.0,371.0,2.49
Telangana,Rajanna,Rabi,Groundnut,2019,32.0,74.0,2.31
Telangana,Rajanna,Rabi,Groundnut,2020,47.0,113.0,2.4
Telangana,Rajanna,Rabi,Groundnut,2021,265.0,600.0,2.26
Telangana,Rajanna,Rabi,Groundnut,2022,26.0,64.0,2.46
Telangana,Rangareddi,Kharif,Groundnut,2019,1.0,2.0,2.0
Telangana,Rangareddi,Kharif,Groundnut,2020,25.0,40.0,1.6
Telangana,Rangareddi,Kharif,Groundnut,2021,92.0,198.0,2.15
Telangana,Rangareddi,Kharif,Groundnut,2022,22.0,53.0,2.41
Telangana,Rangareddi,Rabi,Groundnut,2018,538.0,1459.0,2.71
Telangana,Rangareddi,Rabi,Groundnut,2019,624.0,2495.0,4.0
Telangana,Rangareddi,Rabi,Groundnut,2020,1868.0,4779.0,2.56
Telangana,Rangareddi,Rabi,Groundnut,2021,4100.0,8212.0,2.0
Telangana,Rangareddi,Rabi,Groundnut,2022,1989.0,4883.0,2.46
Telangana,Sangareddy,Kharif,Groundnut,2018,3.0,8.0,2.67
Telangana,Sangareddy,Kharif,Groundnut,2019,2.0,6.0,3.0
Telangana,Sangareddy,Kharif,Groundnut,2020,7.0,10.0,1.43
Telangana,Sangareddy,Kharif,Groundnut,2021,8.0,17.0,2.13
Telangana,Sangareddy,Kharif,Groundnut,2022,2.0,5.0,2.5
Telangana,Sangareddy,Rabi,Groundnut,2018,113.0,281.0,2.49
Telangana,Sangareddy,Rabi,Groundnut,2019,31.0,72.0,2.32
Telangana,Sangareddy,Rabi,Groundnut,2020,212.0,509.0,2.4
Telangana,Sangareddy,Rabi,Groundnut,2021,1319.0,2989.0,2.27
Telangana,Sangareddy,Rabi,Groundnut,2022,105.0,98.0,0.93
Telangana,Siddipet,Kharif,Groundnut,2018,32.0,80.0,2.5
Telangana,Siddipet,Kharif,Groundnut,2019,43.0,118.0,2.74
Telangana,Siddipet,Kharif,Groundnut,2020,283.0,449.0,1.59
Telangana,Siddipet,Kharif,Groundnut,2021,106.0,115.0,1.08
Telangana,Siddipet,Kharif,Groundnut,2022,39.0,102.0,2.62
Telangana,Siddipet,Rabi,Groundnut,2018,1206.0,2728.0,2.26
Telangana,Siddipet,Rabi,Groundnut,2019,651.0,1174.0,1.8
Telangana,Siddipet,Rabi,Groundnut,2020,721.0,1029.0,1.43
Telangana,Siddipet,Rabi,Groundnut,2021,1178.0,2694.0,2.29
Telangana,Siddipet,Rabi,Groundnut,2022,537.0,1240.0,2.31
Telangana,Suryapet,Kharif,Groundnut,2018,1010.0,1794.0,1.78
Telangana,Suryapet,Kharif,Groundnut,2019,464.0,1155.0,2.49
Telangana,Suryapet,Kharif,Groundnut,2020,769.0,1285.0,1.67
Telangana,Suryapet,Kharif,Groundnut,2021,436.0,738.0,1.69
Telangana,Suryapet,Kharif,Groundnut,2022,221.0,480.0,2.17
Telangana,Suryapet,Rabi,Groundnut,2018,3541.0,6356.0,1.79
Telangana,Suryapet,Rabi,Groundnut,2019,1485.0,4200.0,2.83
Telangana,Suryapet,Rabi,Groundnut,2020,1414.0,3518.0,2.49
Telangana,Suryapet,Rabi,Groundnut,2021,1540.0,3581.0,2.33
Telangana,Suryapet,Rabi,Groundnut,2022,349.0,677.0,1.94
Telangana,Vikarabad,Kharif,Groundnut,2018,31.0,78.0,2.52
Telangana,Vikarabad,Kharif,Groundnut,2019,109.0,300.0,2.75
Telangana,Vikarabad,Kharif,Groundnut,2020,209.0,330.0,1.58
Telangana,Vikarabad,Kharif,Groundnut,2021,199.0,199.0,1.0
Telangana,Vikarabad,Kharif,Groundnut,2022,168.0,173.0,1.03
Telangana,Vikarabad,Rabi,Groundnut,2018,3614.0,8880.0,2.46
Telangana,Vikarabad,Rabi,Groundnut,2019,3114.0,8548.0,2.75
Telangana,Vikarabad,Rabi,Groundnut,2020,3291.0,7193.0,2.19
Telangana,Vikarabad,Rabi,Groundnut,2021,7757.0,18384.0,2.37
Telangana,Vikarabad,Rabi,Groundnut,2022,6890.0,14751.0,2.14
Telangana,Wanaparthy,Kharif,Groundnut,2018,609.0,1200.0,1.97
Telangana,Wanaparthy,Kharif,Groundnut,2019,1385.0,3911.0,2.82
Telangana,Wanaparthy,Kharif,Groundnut,2020,1727.0,2249.0,1.3
Telangana,Wanaparthy,Kharif,Groundnut,2021,1112.0,2916.0,2.62
Telangana,Wanaparthy,Kharif,Groundnut,2022,3120.0,7398.0,2.37
Telangana,Wanaparthy,Rabi,Groundnut,2018,21732.0,67456.0,3.1
Telangana,Wanaparthy,Rabi,Groundnut,2019,17556.0,53489.0,3.05
Telangana,Wanaparthy,Rabi,Groundnut,2020,13550.0,30331.0,2.24
Telangana,Wanaparthy,Rabi,Groundnut,2021,12756.0,31724.0,2.49
Telangana,Wanaparthy,Rabi,Groundnut,2022,9174.0,27439.0,2.99
Telangana,Warangal,Kharif,Groundnut,2018,3470.0,11867.0,3.42
Telangana,Warangal,Kharif,Groundnut,2019,2560.0,8610.0,3.36
Telangana,Warangal,Kharif,Groundnut,2020,2942.0,6687.0,2.27
Telangana,Warangal,Kharif,Groundnut,2021,2213.0,4986.0,2.25
Telangana,Warangal,Kharif,Groundnut,2022,1420.0,4094.0,2.88
Telangana,Warangal,Rabi,Groundnut,2018,3103.0,8949.0,2.88
Telangana,Warangal,Rabi,Groundnut,2019,1450.0,4603.0,3.17
Telangana,Warangal,Rabi,Groundnut,2020,1959.0,5053.0,2.58
Telangana,Warangal,Rabi,Groundnut,2021,785.0,1876.0,2.39
